-0.354490787	2.75056282E-005
-0.35409078		2.83076315E-005
-0.353690773	2.91318302E-005
-0.353290796	2.99789099E-005
-0.35289079		3.08494418E-005
-0.352490783	3.17441045E-005
-0.352090776	3.26634035E-005
-0.351690799	3.36080157E-005
-0.351290792	3.4578683E-005
-0.350890785	3.55760931E-005
-0.350490779	3.66008135E-005
-0.350090802	3.76536082E-005
-0.349690795	3.87352411E-005
-0.349290788	3.98464945E-005
-0.348890781	4.09879503E-005
-0.348490775	4.21606455E-005
-0.348090798	4.33649657E-005
-0.347690791	4.46022568E-005
-0.347290784	4.58730174E-005
-0.346890777	4.71783023E-005
-0.3464908		4.85186174E-005
-0.346090794	4.98953195E-005
-0.345690787	5.13090708E-005
-0.34529078		5.27609591E-005
-0.344890773	5.42517591E-005
-0.344490796	5.57825006E-005
-0.34409079		5.73542784E-005
-0.343690783	5.89683004E-005
-0.343290776	6.06251488E-005
-0.342890799	6.23262749E-005
-0.342490792	6.40726721E-005
-0.342090786	6.58656572E-005
-0.341690779	6.7706038E-005
-0.341290772	6.9595364E-005
-0.340890795	7.15343413E-005
-0.340490788	7.35249123E-005
-0.340090781	7.55677102E-005
-0.339690775	7.76646266E-005
-0.339290798	7.98163746E-005
-0.338890791	8.20246642E-005
-0.338490784	8.42909649E-005
-0.338090777	8.66164773E-005
-0.3376908		8.90024967E-005
-0.337290794	9.14511184E-005
-0.336890787	9.39633392E-005
-0.33649078		9.65410291E-005
-0.336090773	9.91855195E-005
-0.335690796	0.00010189836
-0.33529079		0.000104681654
-0.334890783	0.000107536827
-0.334490776	0.000110465706
-0.334090799	0.000113469599
-0.333690792	0.000116550997
-0.333290786	0.000119711673
-0.332890779	0.000122953104
-0.332490802	0.000126277329
-0.332090795	0.000129686756
-0.331690788	0.000133183014
-0.331290781	0.000136768358
-0.330890775	0.000140444798
-0.330490798	0.000144214107
-0.330090791	0.000148079547
-0.329690784	0.000152042427
-0.329290777	0.000156105481
-0.3288908		0.000160270502
-0.328490794	0.000164540732
-0.328090787	0.000168918355
-0.32769078		0.000173405744
-0.327290773	0.000178005444
-0.326890796	0.000182719625
-0.32649079		0.000187551894
-0.326090783	0.000192504667
-0.325690776	0.000197580579
-0.325290799	0.000202782161
-0.324890792	0.00020811279
-0.324490786	0.000213575448
-0.324090779	0.000219173206
-0.323690772	0.000224908959
-0.323290795	0.000230785488
-0.322890788	0.000236806591
-0.322490782	0.000242975555
-0.322090775	0.000249295757
-0.321690798	0.000255770021
-0.321290791	0.0002624029
-0.320890784	0.000269196928
-0.320490777	0.000276156323
-0.320090801	0.000283284433
-0.319690794	0.000290585449
